ref,state,constituency,image_link,won status,votes,(votes),Name,Party Name
3236,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",won,471631,(+ 37810),ANUPRIYA PATEL,Apna Dal (Soneylal)
3237,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,433821,( -37810),RAMESH CHAND BIND,Samajwadi Party
3238,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,144446,( -327185),MANISH KUMAR,Bahujan Samaj Party
3239,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,10936,( -460695),RAJESH,Independent
3240,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,6359,( -465272),LAL JI VERMA,Independent
3241,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,6171,( -465460),ANIL KUMAR,Eklavya Samaj Party
3242,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,5235,( -466396),DAULAT SINGH,Apna Dal (Kamerawadi)
3243,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,4915,( -466716),RAMDHANI,Rashtriya Samaj Paksha
3244,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,3487,( -468144),SAMEER SINGH,All India Forward Bloc
3245,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",lost,3355,( -468276),SATYADEV,Purvanchal Mahapanchayat
3246,Uttar Pradesh,Mirzapur(79),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANUPR-2024-12646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMES-2024-12648.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANIS-2024-12235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJES-2024-12652.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/LALJI-2024-13051.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ANILK-2024-13100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DAULA-2024-11772.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMDH-2024-12188.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SAMEE-2024-13158.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SATYA-2024-13036.jpg', 'img/nota.jpg']",,15049,( -456582),NOTA,None of the Above
4343,Uttar Pradesh,Nagina(5),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/CHAND-2024-20240322050017.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKUM-2024-1132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANOJ-2024-145.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUREN-2024-741.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/JOGEN-2024-1685.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SANJE-2024-1732.jpg', 'img/nota.jpg']",won,512552,(+ 151473),CHANDRASHEKHAR,Aazad Samaj Party (Kanshi Ram)
4344,Uttar Pradesh,Nagina(5),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/CHAND-2024-20240322050017.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKUM-2024-1132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANOJ-2024-145.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUREN-2024-741.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/JOGEN-2024-1685.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SANJE-2024-1732.jpg', 'img/nota.jpg']",lost,361079,( -151473),OM KUMAR,Bharatiya Janata Party
4345,Uttar Pradesh,Nagina(5),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/CHAND-2024-20240322050017.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKUM-2024-1132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANOJ-2024-145.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUREN-2024-741.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/JOGEN-2024-1685.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SANJE-2024-1732.jpg', 'img/nota.jpg']",lost,102374,( -410178),MANOJ KUMAR,Samajwadi Party
4346,Uttar Pradesh,Nagina(5),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/CHAND-2024-20240322050017.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKUM-2024-1132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANOJ-2024-145.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUREN-2024-741.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/JOGEN-2024-1685.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SANJE-2024-1732.jpg', 'img/nota.jpg']",lost,13272,( -499280),SURENDRA PAL SINGH,Bahujan Samaj Party
4347,Uttar Pradesh,Nagina(5),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/CHAND-2024-20240322050017.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKUM-2024-1132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANOJ-2024-145.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUREN-2024-741.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/JOGEN-2024-1685.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SANJE-2024-1732.jpg', 'img/nota.jpg']",lost,4518,( -508034),JOGENDRA,Independent
4348,Uttar Pradesh,Nagina(5),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/CHAND-2024-20240322050017.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKUM-2024-1132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANOJ-2024-145.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUREN-2024-741.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/JOGEN-2024-1685.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SANJE-2024-1732.jpg', 'img/nota.jpg']",lost,2201,( -510351),SANJEEV KUMAR,Independent
4349,Uttar Pradesh,Nagina(5),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/CHAND-2024-20240322050017.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKUM-2024-1132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MANOJ-2024-145.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUREN-2024-741.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/JOGEN-2024-1685.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SANJE-2024-1732.jpg', 'img/nota.jpg']",,5307,( -507245),NOTA,None of the Above
4350,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",won,488967,(+ 159459),DR RAJKUMAR SANGWAN,Rashtriya Lok Dal
4351,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",lost,329508,( -159459),AMARPAL,Samajwadi Party
4352,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",lost,92266,( -396701),PRAVEEN BANSAL,Bahujan Samaj Party
4353,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",lost,5523,( -483444),MUKESH KUMAR SHARMA,Azad Adhikar Sena
4354,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",lost,5020,( -483947),MAHENDER SINGH,Sarvjan Samta Party
4355,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",lost,4099,( -484868),SUKHVIR SINGH,Swatantra Jantaraj Party
4356,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",lost,3280,( -485687),RUBY KASHYAP,Sarvjan Lok Shakti Party
4357,Uttar Pradesh,Baghpat(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJKU-2024-2686.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/AMARP-2024-3465.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PRAVE-2024-20240403033659.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MUKES-2024-3084.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-2844.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SUKHV-2024-3499.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RUBYK-2024-3134.jpg', 'img/nota.jpg']",,5110,( -483857),NOTA,None of the Above
4358,Uttar Pradesh,Barabanki(53),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/TANUJ-2024-9600.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJRA-2024-20240506025235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SHIVK-2024-10100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/BABUR-2024-10120.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMLA-2024-10132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MITHA-2024-10336.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DEVAT-2024-10112.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ASHAD-2024-20240507111325.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PROF-2024-9702.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-9795.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKAR-2024-10278.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ADVOC-2024-10374.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PREMC-2024-9713.jpg', 'img/nota.jpg']",won,719927,(+ 215704),TANUJ PUNIA,Indian National Congress
4359,Uttar Pradesh,Barabanki(53),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/TANUJ-2024-9600.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAJRA-2024-20240506025235.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/SHIVK-2024-10100.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/BABUR-2024-10120.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/RAMLA-2024-10132.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MITHA-2024-10336.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/DEVAT-2024-10112.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ASHAD-2024-20240507111325.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PROF-2024-9702.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/MAHEN-2024-9795.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/OMKAR-2024-10278.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/ADVOC-2024-10374.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S24/PREMC-2024-9713.jpg', 'img/nota.jpg']",lost,504223,( -215704),RAJRANI RAWAT,Bharatiya Janata Party
