ref,state,constituency,image_link,won status,votes,(votes),Name,Party Name
3433,Haryana,ROHTAK(7),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/DIPEN-2024-10890.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-10280.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAVIN-2024-11502.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-10451.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BISHA-2024-11614.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KALAW-2024-11547.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PARVE-2024-11478.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UDEVI-2024-11513.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINOD-2024-9853.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHOK-2024-9861.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHE-2024-9609.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAIKA-2024-9490.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBI-2024-10234.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11585.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11564.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANIS-2024-11494.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11554.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-10939.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11574.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ADITY-2024-11619.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714652226randhir.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANJE-2024-9842.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-10212.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/YOGES-2024-11570.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINAY-2024-10980.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/LALIT-2024-11531.jpg', 'img/nota.jpg']",lost,269,( -783309),MASTER RANDHIR SINGH,Independent
3434,Haryana,ROHTAK(7),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/DIPEN-2024-10890.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-10280.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAVIN-2024-11502.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-10451.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BISHA-2024-11614.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KALAW-2024-11547.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PARVE-2024-11478.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UDEVI-2024-11513.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINOD-2024-9853.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHOK-2024-9861.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHE-2024-9609.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAIKA-2024-9490.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBI-2024-10234.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11585.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11564.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANIS-2024-11494.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11554.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-10939.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11574.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ADITY-2024-11619.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714652226randhir.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANJE-2024-9842.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-10212.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/YOGES-2024-11570.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINAY-2024-10980.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/LALIT-2024-11531.jpg', 'img/nota.jpg']",lost,269,( -783309),MANJEET,Independent
3435,Haryana,ROHTAK(7),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/DIPEN-2024-10890.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-10280.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAVIN-2024-11502.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-10451.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BISHA-2024-11614.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KALAW-2024-11547.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PARVE-2024-11478.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UDEVI-2024-11513.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINOD-2024-9853.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHOK-2024-9861.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHE-2024-9609.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAIKA-2024-9490.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBI-2024-10234.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11585.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11564.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANIS-2024-11494.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11554.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-10939.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11574.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ADITY-2024-11619.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714652226randhir.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANJE-2024-9842.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-10212.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/YOGES-2024-11570.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINAY-2024-10980.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/LALIT-2024-11531.jpg', 'img/nota.jpg']",lost,212,( -783366),SANJAY,Independent
3436,Haryana,ROHTAK(7),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/DIPEN-2024-10890.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-10280.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAVIN-2024-11502.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-10451.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BISHA-2024-11614.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KALAW-2024-11547.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PARVE-2024-11478.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UDEVI-2024-11513.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINOD-2024-9853.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHOK-2024-9861.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHE-2024-9609.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAIKA-2024-9490.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBI-2024-10234.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11585.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11564.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANIS-2024-11494.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11554.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-10939.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11574.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ADITY-2024-11619.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714652226randhir.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANJE-2024-9842.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-10212.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/YOGES-2024-11570.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINAY-2024-10980.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/LALIT-2024-11531.jpg', 'img/nota.jpg']",lost,190,( -783388),YOGESH SHARMA,Independent
3437,Haryana,ROHTAK(7),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/DIPEN-2024-10890.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-10280.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAVIN-2024-11502.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-10451.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BISHA-2024-11614.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KALAW-2024-11547.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PARVE-2024-11478.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UDEVI-2024-11513.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINOD-2024-9853.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHOK-2024-9861.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHE-2024-9609.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAIKA-2024-9490.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBI-2024-10234.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11585.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11564.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANIS-2024-11494.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11554.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-10939.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11574.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ADITY-2024-11619.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714652226randhir.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANJE-2024-9842.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-10212.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/YOGES-2024-11570.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINAY-2024-10980.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/LALIT-2024-11531.jpg', 'img/nota.jpg']",lost,159,( -783419),VINAY,Independent
3438,Haryana,ROHTAK(7),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/DIPEN-2024-10890.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-10280.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAVIN-2024-11502.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-10451.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BISHA-2024-11614.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KALAW-2024-11547.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PARVE-2024-11478.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UDEVI-2024-11513.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINOD-2024-9853.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHOK-2024-9861.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHE-2024-9609.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAIKA-2024-9490.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBI-2024-10234.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11585.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11564.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANIS-2024-11494.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11554.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-10939.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11574.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ADITY-2024-11619.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714652226randhir.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANJE-2024-9842.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-10212.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/YOGES-2024-11570.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINAY-2024-10980.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/LALIT-2024-11531.jpg', 'img/nota.jpg']",lost,131,( -783447),LALIT KUMAR,Independent
3439,Haryana,ROHTAK(7),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/DIPEN-2024-10890.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-10280.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAVIN-2024-11502.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-10451.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BISHA-2024-11614.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KALAW-2024-11547.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/PARVE-2024-11478.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UDEVI-2024-11513.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINOD-2024-9853.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHOK-2024-9861.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VISHE-2024-9609.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAIKA-2024-9490.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBI-2024-10234.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-11585.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11564.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANIS-2024-11494.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11554.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATIS-2024-10939.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ARVIN-2024-11574.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ADITY-2024-11619.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714652226randhir.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MANJE-2024-9842.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-10212.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/YOGES-2024-11570.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/VINAY-2024-10980.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/LALIT-2024-11531.jpg', 'img/nota.jpg']",,2362,( -781216),NOTA,None of the Above
3547,Haryana,SONIPAT(6),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATPA-2024-9601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MOHAN-2024-10323.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UMESH-2024-10311.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ANOOP-2024-10879.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BHUPE-2024-10953.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANTD-2024-10481.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/NARES-2024-20240506074424.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAMES-2024-20240430015408.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATPA-2024-11523.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714745879IMG-20240502-WA0277.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KAMLE-2024-11165.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ROHTA-2024-11500.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BALBI-2024-20240429040333.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHWA-2024-10907.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-20240519060223.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBE-2024-20240503034006.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUNIL-2024-20240506014319.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RADHE-2024-10893.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-11456.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/NIRMA-2024-11550.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11532.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-9310.jpg', 'img/nota.jpg']",won,548682,(+ 21816),SATPAL BRAHAMCHARI,Indian National Congress
3548,Haryana,SONIPAT(6),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATPA-2024-9601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MOHAN-2024-10323.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UMESH-2024-10311.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ANOOP-2024-10879.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BHUPE-2024-10953.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANTD-2024-10481.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/NARES-2024-20240506074424.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAMES-2024-20240430015408.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATPA-2024-11523.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714745879IMG-20240502-WA0277.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KAMLE-2024-11165.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ROHTA-2024-11500.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BALBI-2024-20240429040333.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHWA-2024-10907.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-20240519060223.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBE-2024-20240503034006.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUNIL-2024-20240506014319.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RADHE-2024-10893.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-11456.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/NIRMA-2024-11550.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11532.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-9310.jpg', 'img/nota.jpg']",lost,526866,( -21816),MOHAN LAL BADOLI,Bharatiya Janata Party
3549,Haryana,SONIPAT(6),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATPA-2024-9601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/MOHAN-2024-10323.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/UMESH-2024-10311.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ANOOP-2024-10879.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BHUPE-2024-10953.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANTD-2024-10481.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/NARES-2024-20240506074424.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAMES-2024-20240430015408.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SATPA-2024-11523.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/1714745879IMG-20240502-WA0277.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/KAMLE-2024-11165.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ROHTA-2024-11500.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/BALBI-2024-20240429040333.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/ASHWA-2024-10907.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SANJA-2024-20240519060223.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/JAGBE-2024-20240503034006.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUNIL-2024-20240506014319.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RADHE-2024-10893.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-11456.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/NIRMA-2024-11550.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/SUREN-2024-11532.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S07/RAKES-2024-9310.jpg', 'img/nota.jpg']",lost,12822,( -535860),UMESH KUMAR,Bahujan Samaj Party
