ref,state,constituency,image_link,won status,votes,(votes),Name,Party Name
2423,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,4925,( -721249),ANGAD MAHATO,Amra Bangalee
2424,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,4315,( -721859),JUJHAR SOREN,Independent
2425,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,3894,( -722280),SUKUMAR SOREN,Bharat Adivasi Party
2426,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,3291,( -722883),DHARMU TUDU,Ambedkarite Party of India
2427,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,3175,( -722999),SANAKA MAHATO,Socialist Unity Centre Of India (COMMUNIST)
2428,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,3167,( -723007),JITENDRA SINGH,Independent
2429,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,2362,( -723812),MANOJ GUPTA,Lokhit Adhikar Party
2430,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,2317,( -723857),SADHU CHARAN PAUL,Independent
2431,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,2264,( -723910),SAURAV VISHNU,Independent
2432,Jharkhand,Jamshedpur(9),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BIDYU-2024-9525.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAMIR-2024-20240511015030.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/INDRA-2024-11088.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNM-2024-10636.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANAND-2024-20240508012122.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PRANA-2024-20240508011811.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BISHW-2024-11580.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ANGAD-2024-11527.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JUJHA-2024-10119.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SUKUM-2024-11109.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DHARM-2024-10108.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SANAK-2024-11097.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/JITEN-2024-11102.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MANOJ-2024-10604.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SADHU-2024-11107.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SAURA-2024-20240508012725.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/SHEKH-2024-11094.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ASHOK-2024-20240508013023.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/MAHES-2024-20240508012913.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GJAYR-2024-20240508012521.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/ARUNK-2024-20240507064402.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/DOMAN-2024-11601.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/BABLU-2024-20240508012646.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/GYANS-2024-11087.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S27/PARWA-2024-11105.jpg', 'img/nota.jpg']",lost,2108,( -724066),SHAIKH AKHIRUDDIN,Bahujan Maha Party
