ref,state,constituency,image_link,won status,votes,(votes),Name,Party Name
7618,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",won,724439,(+ 223179),BALASHOWRY VALLABHANENI,Janasena Party
7619,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,501260,( -223179),SIMHADRI CHANDRA SEKHAR RAO,Yuvajana Sramika Rythu Congress Party
7620,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,31825,( -692614),GOLLU KRISHNA,Indian National Congress
7621,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,11141,( -713298),BAAL SHOURI CHODABATHINA,Jatiya Jana Sena Party
7622,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,10028,( -714411),DEVAMANI DEVARAPALLI,Bahujan Samaj Party
7623,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,5254,( -719185),KOMMARAJU SIVA NARASIMHA RAO,All India Forward Bloc
7624,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,5220,( -719219),VALLABHANENI NAGA PAVAN KUMAR,Independent
7625,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,2214,( -722225),MARADANI K R SWAMY,Jai Maha Bharath Party
7626,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,1991,( -722448),GANDHI  DHANEKULA,Independent
7627,Andhra Pradesh,Machilipatnam(11),"['https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BALAS-2024-7952.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/SIMHA-2024-6919.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GOLLU-2024-7976.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/BAALS-2024-9130.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DEVAM-2024-6999.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/KOMMA-2024-8996.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/VALLA-2024-7455.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/MARAD-2024-9141.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GANDH-2024-8044.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/PAMUL-2024-9127.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/ANUSH-2024-9089.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/GUDAV-2024-6992.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/JOGIV-2024-9056.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/DAMOD-2024-9114.jpg', 'https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S01/APPAR-2024-9072.jpg', 'img/nota.jpg']",lost,1582,( -722857),PAMULA BALA SOWRYAMMA,Independent
